model,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auroc_mean,auroc_std,auprc_mean,auprc_std
gnn,0.928909952606635,0.00899225874929398,0.6,0.48989794855663565,0.11764705882352941,0.1116097997706487,0.19301435406698564,0.17587506674247183,0.9086112795633717,0.08355087746078481,0.8647426273765442,0.100716430307568
topogcl,0.9592417061611375,0.007093189358813194,0.7343389074693423,0.029797310666336584,0.7882352941176471,0.1768623103337989,0.7481926406926406,0.07056057614838693,0.9839296543359612,0.006553914414120708,0.7362549633433806,0.10951529068527506
