model,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auroc_mean,auroc_std,auprc_mean,auprc_std
gnn,0.985,0.007071067811865481,1.0,0.0,0.8,0.09428090415820636,0.8858262809986949,0.05852730810668536,0.9141621621621623,0.04939245859762061,0.8845926337265417,0.05086050725372261
topogcl,0.9800000000000001,0.004472135954999583,0.9304487179487179,0.06903759849947434,0.8,0.04216370213557842,0.857689025430961,0.028794356552244525,0.9677117117117117,0.01677066167241977,0.8723670107218494,0.03624150119871023
